YEAR,STATE,TYPE OF PRODUCER,ENERGY SOURCE,GENERATION (Megawatthours)
1993,CT,Total Electric Power Industry,Hydroelectric Conventional,"414,685"
1993,CT,Total Electric Power Industry,Natural Gas,"1,383,916"
1993,CT,Total Electric Power Industry,Nuclear,"21,801,782"
1993,CT,Total Electric Power Industry,Other,0
1993,CT,Total Electric Power Industry,Other Biomass,"1,395,624"
1993,CT,Total Electric Power Industry,Petroleum,"4,384,501"
1993,CT,Total Electric Power Industry,Pumped Storage,"-4,254"
1993,DC,Total Electric Power Industry,Total,"188,452"
1993,DC,Total Electric Power Industry,Coal,0
1993,DC,Total Electric Power Industry,Petroleum,"188,452"
1993,DE,Total Electric Power Industry,Total,"9,017,680"
1993,DE,Total Electric Power Industry,Coal,"5,374,615"
1993,DE,Total Electric Power Industry,Natural Gas,"1,029,190"
1993,DE,Total Electric Power Industry,Other,"6,049"
1993,DE,Total Electric Power Industry,Other Gases,"103,206"
1993,DE,Total Electric Power Industry,Petroleum,"2,504,620"
1993,FL,Total Electric Power Industry,Total,"151,934,156"
1993,FL,Total Electric Power Industry,Coal,"63,138,674"
1993,FL,Total Electric Power Industry,Hydroelectric Conventional,"210,776"
1993,FL,Total Electric Power Industry,Natural Gas,"20,754,801"
1993,FL,Total Electric Power Industry,Nuclear,"25,886,864"
1993,FL,Total Electric Power Industry,Other,"1,676,955"
1993,FL,Total Electric Power Industry,Other Biomass,"3,096,959"
1993,FL,Total Electric Power Industry,Other Gases,"72,413"
1993,FL,Total Electric Power Industry,Petroleum,"34,727,092"
1993,FL,Total Electric Power Industry,Wood and Wood Derived Fuels,"2,369,622"
1993,GA,Total Electric Power Industry,Total,"101,447,571"
1993,GA,Total Electric Power Industry,Coal,"64,252,566"
1993,GA,Total Electric Power Industry,Hydroelectric Conventional,"4,456,651"
1993,GA,Total Electric Power Industry,Natural Gas,"696,214"
1993,GA,Total Electric Power Industry,Nuclear,"27,233,352"
1993,GA,Total Electric Power Industry,Other Biomass,"113,394"
1993,GA,Total Electric Power Industry,Petroleum,"1,137,913"
1993,GA,Total Electric Power Industry,Pumped Storage,"344,444"
1993,GA,Total Electric Power Industry,Wood and Wood Derived Fuels,"3,213,037"
1993,HI,Total Electric Power Industry,Total,"9,943,687"
1993,HI,Total Electric Power Industry,Coal,"1,479,074"
1993,HI,Total Electric Power Industry,Geothermal,"152,249"
1993,HI,Total Electric Power Industry,Hydroelectric Conventional,"56,243"
1993,HI,Total Electric Power Industry,Other Biomass,"777,056"
1993,HI,Total Electric Power Industry,Other Gases,"63,068"
1993,HI,Total Electric Power Industry,Petroleum,"7,393,981"
1993,HI,Total Electric Power Industry,Wind,"21,944"
1993,HI,Total Electric Power Industry,Wood and Wood Derived Fuels,72
1993,IA,Total Electric Power Industry,Total,"32,049,013"
1993,IA,Total Electric Power Industry,Coal,"27,531,644"
1993,IA,Total Electric Power Industry,Hydroelectric Conventional,"747,182"
1993,IA,Total Electric Power Industry,Natural Gas,"448,989"
1993,IA,Total Electric Power Industry,Nuclear,"3,235,009"
1993,IA,Total Electric Power Industry,Other Biomass,"29,264"
1993,IA,Total Electric Power Industry,Petroleum,"56,925"
1993,IA,Total Electric Power Industry,Wind,0
1993,ID,Total Electric Power Industry,Total,"10,533,433"
1993,ID,Total Electric Power Industry,Coal,"39,299"
1993,ID,Total Electric Power Industry,Hydroelectric Conventional,"9,715,485"
1993,ID,Total Electric Power Industry,Natural Gas,"156,736"
1993,ID,Total Electric Power Industry,Other,"74,844"
1993,ID,Total Electric Power Industry,Other Biomass,"10,240"
1993,ID,Total Electric Power Industry,Petroleum,432
1993,ID,Total Electric Power Industry,Wood and Wood Derived Fuels,"536,397"
1993,IL,Total Electric Power Industry,Total,"143,453,091"
1993,IL,Total Electric Power Industry,Coal,"61,490,315"
1993,IL,Total Electric Power Industry,Hydroelectric Conventional,"130,194"
1993,IL,Total Electric Power Industry,Natural Gas,"2,126,611"
1993,IL,Total Electric Power Industry,Nuclear,"78,373,458"
1993,IL,Total Electric Power Industry,Other Biomass,"251,034"
1993,IL,Total Electric Power Industry,Other Gases,"347,139"
1993,IL,Total Electric Power Industry,Petroleum,"734,092"
1993,IL,Total Electric Power Industry,Wood and Wood Derived Fuels,248
1993,IN,Total Electric Power Industry,Total,"103,635,138"
1993,IN,Total Electric Power Industry,Coal,"99,676,953"
1993,IN,Total Electric Power Industry,Hydroelectric Conventional,"448,400"
1993,IN,Total Electric Power Industry,Natural Gas,"974,598"
1993,IN,Total Electric Power Industry,Other Biomass,"32,454"
1993,IN,Total Electric Power Industry,Other Gases,"2,130,459"
1993,IN,Total Electric Power Industry,Petroleum,"372,274"
1993,KS,Total Electric Power Industry,Total,"36,742,567"
1993,KS,Total Electric Power Industry,Coal,"26,799,665"
1993,KS,Total Electric Power Industry,Hydroelectric Conventional,"4,985"
1993,KS,Total Electric Power Industry,Natural Gas,"1,942,454"
1993,KS,Total Electric Power Industry,Nuclear,"7,899,543"
1993,KS,Total Electric Power Industry,Petroleum,"95,862"
1993,KS,Total Electric Power Industry,Wind,58
1993,KY,Total Electric Power Industry,Total,"84,997,718"
1993,KY,Total Electric Power Industry,Coal,"81,722,246"
1993,KY,Total Electric Power Industry,Hydroelectric Conventional,"3,155,113"
1993,KY,Total Electric Power Industry,Natural Gas,"23,632"
1993,KY,Total Electric Power Industry,Petroleum,"96,727"
1993,LA,Total Electric Power Industry,Total,"78,975,535"
1993,LA,Total Electric Power Industry,Coal,"19,411,728"
1993,LA,Total Electric Power Industry,Hydroelectric Conventional,"1,231,946"
1993,LA,Total Electric Power Industry,Natural Gas,"36,355,225"
1993,LA,Total Electric Power Industry,Nuclear,"14,398,103"
1993,LA,Total Electric Power Industry,Other,"716,315"
1993,LA,Total Electric Power Industry,Other Biomass,"84,369"
1993,LA,Total Electric Power Industry,Other Gases,"700,587"
1993,LA,Total Electric Power Industry,Petroleum,"3,487,566"
1993,LA,Total Electric Power Industry,Wood and Wood Derived Fuels,"2,589,696"
1993,MA,Total Electric Power Industry,Total,"37,079,208"
1993,MA,Total Electric Power Industry,Coal,"9,930,394"
1993,MA,Total Electric Power Industry,Hydroelectric Conventional,"882,373"
1993,MA,Total Electric Power Industry,Natural Gas,"9,050,108"
1993,MA,Total Electric Power Industry,Nuclear,"4,338,685"
1993,MA,Total Electric Power Industry,Other Biomass,"1,858,998"
1993,MA,Total Electric Power Industry,Petroleum,"11,591,852"
1993,MA,Total Electric Power Industry,Pumped Storage,"-678,809"
1993,MA,Total Electric Power Industry,Wind,0
1993,MA,Total Electric Power Industry,Wood and Wood Derived Fuels,"105,607"
1993,MD,Total Electric Power Industry,Total,"44,977,888"
1993,MD,Total Electric Power Industry,Coal,"25,126,979"
1993,MD,Total Electric Power Industry,Hydroelectric Conventional,"1,658,271"
1993,MD,Total Electric Power Industry,Natural Gas,"772,304"
1993,MD,Total Electric Power Industry,Nuclear,"12,300,816"
1993,MD,Total Electric Power Industry,Other Biomass,"303,818"
1993,MD,Total Electric Power Industry,Other Gases,"475,788"
1993,MD,Total Electric Power Industry,Petroleum,"4,164,790"
1993,MD,Total Electric Power Industry,Wood and Wood Derived Fuels,"175,122"
1993,ME,Total Electric Power Industry,Total,"15,614,272"
1993,ME,Total Electric Power Industry,Coal,"549,170"
1993,ME,Total Electric Power Industry,Hydroelectric Conventional,"3,245,780"
1993,ME,Total Electric Power Industry,Natural Gas,"9,878"
1993,ME,Total Electric Power Industry,Nuclear,"5,739,866"
1993,ME,Total Electric Power Industry,Other Biomass,"489,107"
1993,ME,Total Electric Power Industry,Other Gases,"4,788"
1993,ME,Total Electric Power Industry,Petroleum,"1,863,091"
1993,ME,Total Electric Power Industry,Wood and Wood Derived Fuels,"3,712,592"
1993,MI,Total Electric Power Industry,Total,"106,368,549"
1993,MI,Total Electric Power Industry,Coal,"63,959,080"
1993,MI,Total Electric Power Industry,Hydroelectric Conventional,"1,761,842"
1993,MI,Total Electric Power Industry,Natural Gas,"10,020,213"
1993,MI,Total Electric Power Industry,Nuclear,"28,525,000"
1993,MI,Total Electric Power Industry,Other,"37,111"
1993,MI,Total Electric Power Industry,Other Biomass,"487,404"
1993,MI,Total Electric Power Industry,Other Gases,"3,371"
1993,MI,Total Electric Power Industry,Petroleum,"761,575"
1993,MI,Total Electric Power Industry,Pumped Storage,"-773,214"
1993,MI,Total Electric Power Industry,Wood and Wood Derived Fuels,"1,586,167"
1993,MN,Total Electric Power Industry,Total,"44,040,635"
1993,MN,Total Electric Power Industry,Coal,"28,652,362"
1993,MN,Total Electric Power Industry,Hydroelectric Conventional,"1,150,808"
1993,MN,Total Electric Power Industry,Natural Gas,"512,693"
1993,MN,Total Electric Power Industry,Nuclear,"11,986,053"
1993,MN,Total Electric Power Industry,Other Biomass,"526,975"
1993,MN,Total Electric Power Industry,Petroleum,"637,904"
1993,MN,Total Electric Power Industry,Wind,185
1993,MN,Total Electric Power Industry,Wood and Wood Derived Fuels,"573,655"
1993,MO,Total Electric Power Industry,Total,"53,552,969"
1993,MO,Total Electric Power Industry,Coal,"40,983,960"
1993,MO,Total Electric Power Industry,Hydroelectric Conventional,"3,184,483"
1993,MO,Total Electric Power Industry,Natural Gas,"439,974"
1993,MO,Total Electric Power Industry,Nuclear,"8,381,333"
1993,MO,Total Electric Power Industry,Other Biomass,"2,248"
1993,MO,Total Electric Power Industry,Petroleum,"635,278"
1993,MO,Total Electric Power Industry,Pumped Storage,"-74,307"
1993,MS,Total Electric Power Industry,Total,"25,941,526"
1993,MS,Total Electric Power Industry,Coal,"8,880,214"
1993,MS,Total Electric Power Industry,Natural Gas,"3,604,647"
1993,MS,Total Electric Power Industry,Nuclear,"7,903,547"
1993,MS,Total Electric Power Industry,Petroleum,"3,600,540"
1993,MS,Total Electric Power Industry,Wood and Wood Derived Fuels,"1,952,578"
1993,MT,Total Electric Power Industry,Total,"23,872,854"
1993,MT,Total Electric Power Industry,Coal,"14,082,858"
1993,MT,Total Electric Power Industry,Hydroelectric Conventional,"9,614,088"
1993,MT,Total Electric Power Industry,Natural Gas,"34,920"
1993,MT,Total Electric Power Industry,Petroleum,"22,069"
1993,MT,Total Electric Power Industry,Wood and Wood Derived Fuels,"118,919"
1993,NC,Total Electric Power Industry,Total,"95,314,444"
1993,NC,Total Electric Power Industry,Coal,"63,572,654"
1993,NC,Total Electric Power Industry,Hydroelectric Conventional,"4,987,070"
1993,NC,Total Electric Power Industry,Natural Gas,"394,750"
1993,NC,Total Electric Power Industry,Nuclear,"23,758,927"
1993,NC,Total Electric Power Industry,Other,"234,982"
1993,NC,Total Electric Power Industry,Other Biomass,"42,505"
1993,NC,Total Electric Power Industry,Petroleum,"407,255"
1993,NC,Total Electric Power Industry,Pumped Storage,"246,302"
1993,NC,Total Electric Power Industry,Wood and Wood Derived Fuels,"1,669,999"
1993,ND,Total Electric Power Industry,Total,"28,663,410"
1993,ND,Total Electric Power Industry,Coal,"27,140,713"
1993,ND,Total Electric Power Industry,Hydroelectric Conventional,"1,415,110"
1993,ND,Total Electric Power Industry,Natural Gas,"7,076"
1993,ND,Total Electric Power Industry,Other Gases,"39,393"
1993,ND,Total Electric Power Industry,Petroleum,"61,118"
1993,NE,Total Electric Power Industry,Total,"22,760,857"
1993,NE,Total Electric Power Industry,Coal,"14,776,211"
1993,NE,Total Electric Power Industry,Hydroelectric Conventional,"1,001,663"
1993,NE,Total Electric Power Industry,Natural Gas,"153,065"
1993,NE,Total Electric Power Industry,Nuclear,"6,805,133"
1993,NE,Total Electric Power Industry,Other Biomass,"5,750"
1993,NE,Total Electric Power Industry,Petroleum,"19,035"
1993,NH,Total Electric Power Industry,Total,"16,242,760"
1993,NH,Total Electric Power Industry,Coal,"3,263,241"
1993,NH,Total Electric Power Industry,Hydroelectric Conventional,"1,410,609"
1993,NH,Total Electric Power Industry,Natural Gas,"11,503"
1993,NH,Total Electric Power Industry,Nuclear,"9,046,805"
1993,NH,Total Electric Power Industry,Other Biomass,"167,871"
1993,NH,Total Electric Power Industry,Petroleum,"1,304,573"
1993,NH,Total Electric Power Industry,Wood and Wood Derived Fuels,"1,038,158"
1993,NJ,Total Electric Power Industry,Total,"48,344,882"
1993,NJ,Total Electric Power Industry,Coal,"5,465,771"
1993,NJ,Total Electric Power Industry,Hydroelectric Conventional,"19,005"
1993,NJ,Total Electric Power Industry,Natural Gas,"15,545,039"
1993,NJ,Total Electric Power Industry,Nuclear,"24,932,240"
1993,NJ,Total Electric Power Industry,Other Biomass,"943,977"
1993,NJ,Total Electric Power Industry,Other Gases,"86,860"
1993,NJ,Total Electric Power Industry,Petroleum,"1,475,224"
1993,NJ,Total Electric Power Industry,Pumped Storage,"-123,234"
1993,NM,Total Electric Power Industry,Total,"28,744,528"
1993,NM,Total Electric Power Industry,Coal,"25,507,029"
1993,NM,Total Electric Power Industry,Hydroelectric Conventional,"293,827"
1993,NM,Total Electric Power Industry,Natural Gas,"2,888,566"
1993,NM,Total Electric Power Industry,Other Biomass,"11,816"
1993,NM,Total Electric Power Industry,Petroleum,"43,290"
1993,NV,Total Electric Power Industry,Total,"23,502,472"
1993,NV,Total Electric Power Industry,Coal,"15,627,860"
1993,NV,Total Electric Power Industry,Geothermal,"1,540,055"
1993,NV,Total Electric Power Industry,Hydroelectric Conventional,"1,972,180"
1993,NV,Total Electric Power Industry,Natural Gas,"4,033,198"
1993,NV,Total Electric Power Industry,Other,"2,198"
1993,NV,Total Electric Power Industry,Petroleum,"326,981"
1993,NY,Total Electric Power Industry,Total,"124,221,031"
1993,NY,Total Electric Power Industry,Coal,"24,501,966"
1993,NY,Total Electric Power Industry,Hydroelectric Conventional,"29,443,296"
1993,NY,Total Electric Power Industry,Natural Gas,"27,075,267"
1993,NY,Total Electric Power Industry,Nuclear,"26,889,261"
1993,NY,Total Electric Power Industry,Other Biomass,"1,724,963"
1993,NY,Total Electric Power Industry,Other Gases,"90,980"
1993,NY,Total Electric Power Industry,Petroleum,"15,072,965"
1993,NY,Total Electric Power Industry,Pumped Storage,"-1,135,702"
1993,NY,Total Electric Power Industry,Wood and Wood Derived Fuels,"558,035"
1993,OH,Total Electric Power Industry,Total,"135,237,292"
1993,OH,Total Electric Power Industry,Coal,"123,795,912"
1993,OH,Total Electric Power Industry,Hydroelectric Conventional,"189,613"
1993,OH,Total Electric Power Industry,Natural Gas,"371,452"
1993,OH,Total Electric Power Industry,Nuclear,"10,010,661"
1993,OH,Total Electric Power Industry,Other Biomass,"99,045"
1993,OH,Total Electric Power Industry,Other Gases,"128,520"
1993,OH,Total Electric Power Industry,Petroleum,"346,002"
1993,OH,Total Electric Power Industry,Wood and Wood Derived Fuels,"296,087"
1993,OK,Total Electric Power Industry,Total,"53,159,673"
1993,OK,Total Electric Power Industry,Coal,"31,692,175"
1993,OK,Total Electric Power Industry,Hydroelectric Conventional,"4,357,456"
1993,OK,Total Electric Power Industry,Natural Gas,"16,762,567"
1993,OK,Total Electric Power Industry,Other Biomass,0
1993,OK,Total Electric Power Industry,Other Gases,"89,656"
1993,OK,Total Electric Power Industry,Petroleum,"56,319"
1993,OK,Total Electric Power Industry,Pumped Storage,"-61,044"
1993,OK,Total Electric Power Industry,Wood and Wood Derived Fuels,"262,544"
1993,OR,Total Electric Power Industry,Total,"41,909,585"
1993,OR,Total Electric Power Industry,Coal,"3,520,392"
1993,OR,Total Electric Power Industry,Hydroelectric Conventional,"35,864,080"
1993,OR,Total Electric Power Industry,Natural Gas,"1,778,067"
1993,OR,Total Electric Power Industry,Nuclear,"-21,276"
1993,OR,Total Electric Power Industry,Other Biomass,"95,238"
1993,OR,Total Electric Power Industry,Petroleum,"33,668"
1993,OR,Total Electric Power Industry,Wood and Wood Derived Fuels,"639,416"
1993,PA,Total Electric Power Industry,Total,"181,214,132"
1993,PA,Total Electric Power Industry,Coal,"108,131,818"
1993,PA,Total Electric Power Industry,Hydroelectric Conventional,"2,376,466"
1993,PA,Total Electric Power Industry,Natural Gas,"3,869,669"
1993,PA,Total Electric Power Industry,Nuclear,"59,330,534"
1993,PA,Total Electric Power Industry,Other,"207,510"
1993,PA,Total Electric Power Industry,Other Biomass,"1,425,981"
1993,PA,Total Electric Power Industry,Other Gases,"1,097,975"
1993,PA,Total Electric Power Industry,Petroleum,"5,013,320"
1993,PA,Total Electric Power Industry,Pumped Storage,"-884,047"
1993,PA,Total Electric Power Industry,Wood and Wood Derived Fuels,"644,906"
1993,RI,Total Electric Power Industry,Total,"4,665,296"
1993,RI,Total Electric Power Industry,Coal,0
1993,RI,Total Electric Power Industry,Hydroelectric Conventional,"9,385"
