id,entireState,code,name,lastUpdated,dateCreated,state_id,state_name,state_abbreviation,state_is_territory,type_id,type_name,category_id,category_name,sector_id,sector_name
5765,True,WA100F,Columbia Rural Electric Association - Commercial Energy Efficiency Rebate Program,06/13/2023,05/15/2015,55,Washington,WA,False,88,Rebate Program,1,Financial Incentive,1,State
22149,True,CA100F,Clean Transportation Program,06/13/2023,05/20/2021,6,California,CA,False,87,Grant Program,1,Financial Incentive,1,State
5449,True,DE26F,Sustainable Energy Utility (SEU) - Home Performance with ENERGY STAR,06/13/2023,02/13/2014,9,Delaware,DE,False,88,Rebate Program,1,Financial Incentive,1,State
22154,True,CA100F,Partial Sales and Use Tax Exemption for Zero-Emission Transit Buses,06/12/2023,05/21/2021,6,California,CA,False,81,Sales Tax Incentive,1,Financial Incentive,1,State
22481,True,VA77F,Dominion Energy Virginia - EV Charger Rewards,06/12/2023,12/16/2022,54,Virginia,VA,False,88,Rebate Program,1,Financial Incentive,3,Utility
5685,True,CA100F,LADWP - Feed-in Tariff (FiT) Program,06/09/2023,02/19/2015,6,California,CA,False,92,Feed-in Tariff,1,Financial Incentive,3,Utility
22253,True,VA74F,CMAQ Incentive Program,06/09/2023,06/25/2021,54,Virginia,VA,False,88,Rebate Program,1,Financial Incentive,1,State
3355,False,FL82F,Tampa Electric - Commercial Energy Efficiency Rebate Programs,06/09/2023,04/23/2009,12,Florida,FL,False,88,Rebate Program,1,Financial Incentive,3,Utility
5354,False,PA83F,Philadelphia Gas Works - Residential Incentives Program,06/09/2023,12/13/2012,44,Pennsylvania,PA,False,88,Rebate Program,1,Financial Incentive,3,Utility
3327,False,NE12F,Nebraska Public Power District - Commercial Energy Efficiency Rebate Programs,06/09/2023,04/01/2009,32,Nebraska,NE,False,88,Rebate Program,1,Financial Incentive,3,Utility
2817,False,FL56F,Gulf Power - Residential Energy Efficiency Programs,06/09/2023,12/03/2007,12,Florida,FL,False,88,Rebate Program,1,Financial Incentive,3,Utility
474,False,OR10R,Ashland Electric - Net Metering,06/09/2023,01/01/2000,42,Oregon,OR,False,37,Net Metering,2,Regulatory Policy,3,Utility
3907,False,NJ34F,PSE&G - Residential Efficiency Program,06/09/2023,01/15/2010,35,New Jersey,NJ,False,88,Rebate Program,1,Financial Incentive,3,Utility
22231,True,PA99F,Onroad Rebate Program for Trucks and Buses,06/09/2023,06/18/2021,44,Pennsylvania,PA,False,88,Rebate Program,1,Financial Incentive,1,State
3692,False,FL89F,Florida Public Utilities - Residential HVAC Rebate Program,06/09/2023,09/23/2009,12,Florida,FL,False,88,Rebate Program,1,Financial Incentive,3,Utility
22230,True,PA98F,Level 2 EV Charging Rebate Program,06/09/2023,06/18/2021,44,Pennsylvania,PA,False,88,Rebate Program,1,Financial Incentive,1,State
22204,True,NJ68F,New Jersey Zero Emission Incentive Program,06/09/2023,06/10/2021,35,New Jersey,NJ,False,88,Rebate Program,1,Financial Incentive,1,State
22100,True,NJ62F,Renewable Electric Storage Program,06/09/2023,06/19/2019,35,New Jersey,NJ,False,88,Rebate Program,1,Financial Incentive,1,State
5568,False,NJ53F,Large Energy Users Program,06/09/2023,10/14/2014,35,New Jersey,NJ,False,88,Rebate Program,1,Financial Incentive,1,State
5567,False,NJ52F,Local Energy Audit Program,06/09/2023,10/14/2014,35,New Jersey,NJ,False,88,Rebate Program,1,Financial Incentive,1,State
3330,True,NJ27F,Pay for Performance Program,06/09/2023,04/06/2009,35,New Jersey,NJ,False,88,Rebate Program,1,Financial Incentive,1,State
2359,False,NJ18F,New Jersey SmartStart Buildings - New Construction and Retrofits,06/09/2023,12/01/2006,35,New Jersey,NJ,False,88,Rebate Program,1,Financial Incentive,1,State
5327,False,MD83F,EmPOWER Maryland Low Income Energy Efficiency Program,06/09/2023,10/16/2012,24,Maryland,MD,False,88,Rebate Program,1,Financial Incentive,1,State
5303,True,MD82F,Clean-Burning Wood Stove Grant Program,06/09/2023,09/13/2012,24,Maryland,MD,False,88,Rebate Program,1,Financial Incentive,1,State
3695,False,FL91F,Florida Public Utilities (Gas) - Residential Energy Efficiency Rebate Programs,06/07/2023,09/23/2009,12,Florida,FL,False,88,Rebate Program,1,Financial Incentive,3,Utility
3693,False,FL90F,Florida Public Utilities - Commercial Energy Efficiency Rebate Programs,06/07/2023,09/23/2009,12,Florida,FL,False,88,Rebate Program,1,Financial Incentive,3,Utility
5817,True,FL100F,Florida Public Utilities (Gas) - Commercial Energy Efficiency Rebates,06/07/2023,09/22/2015,12,Florida,FL,False,88,Rebate Program,1,Financial Incentive,3,Utility
2590,False,MN107F,Waseca Utilities - Residential Energy Efficiency Rebate Program,06/07/2023,06/01/2007,27,Minnesota,MN,False,88,Rebate Program,1,Financial Incentive,3,Utility
5412,False,FL140F,Orlando Utilities Commission - Commercial Energy Efficiency Rebate Program,06/07/2023,05/13/2013,12,Florida,FL,False,88,Rebate Program,1,Financial Incentive,3,Utility
1421,False,FL21F,Duke Energy Florida - Smart $aver Commercial Energy Efficiency Rebate Program,06/07/2023,04/25/2006,12,Florida,FL,False,88,Rebate Program,1,Financial Incentive,3,Utility
2791,False,OR109F,Wind Incentive Program,06/05/2023,11/09/2007,42,Oregon,OR,False,88,Rebate Program,1,Financial Incentive,1,State
22224,True,OR100F,Oregon Clean Vehicle Rebate Program,06/05/2023,06/18/2021,42,Oregon,OR,False,88,Rebate Program,1,Financial Incentive,1,State
5101,False,ND22F,Business Energy Efficiency Rebates (Offered by 5 Utilities),06/05/2023,02/03/2012,39,North Dakota,ND,False,88,Rebate Program,1,Financial Incentive,3,Utility
3912,False,SD48F,Montana-Dakota Utilities (Gas) - Commercial Natural Gas Efficiency Rebate Program,06/05/2023,01/19/2010,48,South Dakota,SD,False,88,Rebate Program,1,Financial Incentive,3,Utility
3146,False,SD13F,Otter Tail Power Company - Residential and Commercial Energy Efficiency Rebate Program,06/05/2023,11/19/2008,48,South Dakota,SD,False,88,Rebate Program,1,Financial Incentive,3,Utility
5669,True,TX44R,Austin Energy - Value of Solar Rate,06/02/2023,02/05/2015,50,Texas,TX,False,86,Value of Solar Tariff,2,Regulatory Policy,3,Utility
22156,True,CO63F,Electric Vehicle Income Tax Credit,06/02/2023,05/21/2021,7,Colorado,CO,False,31,Personal Tax Credit,1,Financial Incentive,1,State
5487,True,AZ118F,Credit for Renewable Energy Investment and Production for Self-Consumption by International Operations Centers (Corporate),06/02/2023,06/18/2014,4,Arizona,AZ,False,18,Corporate Tax Credit,1,Financial Incentive,1,State
118,True,AZ01F,Residential Solar and Wind Energy Systems Tax Credit,06/02/2023,01/26/2001,4,Arizona,AZ,False,31,Personal Tax Credit,1,Financial Incentive,1,State
22472,True,NM54F,New Solar Market Development Tax Credit,06/02/2023,08/16/2022,36,New Mexico,NM,False,31,Personal Tax Credit,1,Financial Incentive,1,State
22424,True,NM53F,2021 Sustainable Building Tax Credit (Personal),06/02/2023,12/08/2021,36,New Mexico,NM,False,31,Personal Tax Credit,1,Financial Incentive,1,State
22423,True,NM52F,2021 Sustainable Building Tax Credit (Corporate),06/02/2023,12/08/2021,36,New Mexico,NM,False,18,Corporate Tax Credit,1,Financial Incentive,1,State
22523,True,NJ72F,PSE&G Electric Vehicle Charging Program,06/02/2023,06/02/2023,35,New Jersey,NJ,False,88,Rebate Program,1,Financial Incentive,3,Utility
2,True,AZ10F,Qualifying Wood Stove Deduction,06/02/2023,01/01/2000,4,Arizona,AZ,False,32,Personal Tax Deduction,1,Financial Incentive,1,State
22522,True,NC100F,Energy United - Residential Heat Pump Rebate,06/02/2023,06/02/2023,38,North Carolina,NC,False,88,Rebate Program,1,Financial Incentive,3,Utility
22335,True,MN100F,Lake Region Electric Cooperative - ChargeWise Program,06/02/2023,08/12/2021,27,Minnesota,MN,False,88,Rebate Program,1,Financial Incentive,3,Utility
22334,True,MN100F,Dakota Electric Association - Residential EV Charger Rebate,06/02/2023,08/12/2021,27,Minnesota,MN,False,88,Rebate Program,1,Financial Incentive,3,Utility
22333,True,MN100F,Connexus Energy - Electric Vehicle Incentive Program,06/02/2023,08/10/2021,27,Minnesota,MN,False,88,Rebate Program,1,Financial Incentive,3,Utility
22148,True,AZ68F,Alternative Fuel Vehicles Tax Exemption,06/02/2023,05/20/2021,4,Arizona,AZ,False,33,Personal Tax Exemption,1,Financial Incentive,1,State
4052,False,PA61F,PECO Energy (Electric) - Non-Residential Energy Efficiency Rebate Program,06/02/2023,03/26/2010,44,Pennsylvania,PA,False,88,Rebate Program,1,Financial Incentive,3,Utility
22323,True,MD100F,Baltimore Gas and Electric - EVsmart Program,06/02/2023,07/31/2021,24,Maryland,MD,False,88,Rebate Program,1,Financial Incentive,3,Utility
3854,False,PA49F,PPL Electric Utilities - Residential Energy Efficiency Rebate Program,06/02/2023,12/16/2009,44,Pennsylvania,PA,False,88,Rebate Program,1,Financial Incentive,3,Utility
22320,True,MD100F,PEPCO - EVsmart,06/02/2023,07/30/2021,24,Maryland,MD,False,88,Rebate Program,1,Financial Incentive,3,Utility
22319,True,MD100F,Delmarva - EVsmart,06/02/2023,07/30/2021,24,Maryland,MD,False,88,Rebate Program,1,Financial Incentive,3,Utility
22092,True,DC22F,Sustainable Energy Utility - Commercial and Multifamily Energy Efficiency Rebate Program,06/02/2023,06/10/2019,10,District of Columbia,DC,True,88,Rebate Program,1,Financial Incentive,3,Utility
22304,True,DE39F,Delaware Electric Cooperative - Beat the Peak With Electric Vehicles,06/02/2023,07/16/2021,9,Delaware,DE,False,88,Rebate Program,1,Financial Incentive,3,Utility
22229,True,PA97F,DC Fast Charging and Hydrogen Fueling Grant Program,06/01/2023,06/18/2021,44,Pennsylvania,PA,False,87,Grant Program,1,Financial Incentive,1,State
22232,True,PA100F,Alternative Fuel Vehicle Rebate Program,06/01/2023,06/18/2021,44,Pennsylvania,PA,False,88,Rebate Program,1,Financial Incentive,1,State
22521,True,NJ71F,EV Tourism Program,06/01/2023,06/01/2023,35,New Jersey,NJ,False,87,Grant Program,1,Financial Incentive,1,State
22201,True,NJ65F,Charge Up New Jersey Program,06/01/2023,06/10/2021,35,New Jersey,NJ,False,88,Rebate Program,1,Financial Incentive,1,State
22200,True,NJ64F,Clean Fleet EV Incentive Program,06/01/2023,06/10/2021,35,New Jersey,NJ,False,87,Grant Program,1,Financial Incentive,1,State
22262,True,OR100F,Solar + Storage Rebate Program,05/31/2023,06/29/2021,42,Oregon,OR,False,88,Rebate Program,1,Financial Incentive,1,State
3541,True,NC68F,SystemVision Energy Guarantee Program,05/31/2023,07/15/2009,38,North Carolina,NC,False,88,Rebate Program,1,Financial Incentive,1,State
1132,True,OR30F,State Home Oil Weatherization (SHOW) Program,05/31/2023,06/15/2005,42,Oregon,OR,False,88,Rebate Program,1,Financial Incentive,1,State
22099,True,IA90F,Corn Belt Power Cooperative - Commercial and Industrial Loan Program,05/31/2023,06/17/2019,19,Iowa,IA,False,89,Loan Program,1,Financial Incentive,3,Utility
22417,False,OR100F,Solar Within Reach,05/31/2023,09/30/2021,42,Oregon,OR,False,88,Rebate Program,1,Financial Incentive,1,State
936,False,OR23F,Solar Electric Incentive Program,05/31/2023,06/01/2003,42,Oregon,OR,False,88,Rebate Program,1,Financial Incentive,1,State
3142,False,OR116F,New Homes Incentive Program,05/30/2023,11/18/2008,42,Oregon,OR,False,88,Rebate Program,1,Financial Incentive,1,State
5183,False,OR145F,Multifamily Home Energy Solutions Program,05/30/2023,08/08/2005,42,Oregon,OR,False,88,Rebate Program,1,Financial Incentive,1,State
22101,True,OK41F,Oklahoma Natural Gas - Residential efficiency rebates,05/30/2023,06/19/2019,41,Oklahoma,OK,False,88,Rebate Program,1,Financial Incentive,3,Utility
1246,True,NC05R,Net Metering,05/30/2023,10/26/2005,38,North Carolina,NC,False,37,Net Metering,2,Regulatory Policy,1,State
3144,False,OR117F,Residential Energy Star Appliance Rebate Program,05/30/2023,11/19/2008,42,Oregon,OR,False,88,Rebate Program,1,Financial Incentive,1,State
536,True,AR03R,Net Metering,05/27/2023,05/16/2001,5,Arkansas,AR,False,37,Net Metering,2,Regulatory Policy,1,State
3417,False,VT10R,Vermont Solar Rights Laws,05/26/2023,06/08/2009,52,Vermont,VT,False,44,Solar/Wind Access Policy,2,Regulatory Policy,1,State
18,False,TN01R,Tennessee Solar Easement and Access Laws,05/26/2023,01/01/2000,49,Tennessee,TN,False,44,Solar/Wind Access Policy,2,Regulatory Policy,1,State
301,False,MA02R,Massachusetts Solar Easements & Rights Laws,05/26/2023,01/01/2000,25,Massachusetts,MA,False,44,Solar/Wind Access Policy,2,Regulatory Policy,1,State
3455,True,ME12R,Maine Solar Easement Rights and Laws,05/26/2023,06/16/2009,23,Maine,ME,False,44,Solar/Wind Access Policy,2,Regulatory Policy,1,State
4679,False,NH11R,New Hampshire - Solar Access Laws,05/26/2023,03/04/2011,34,New Hampshire,NH,False,44,Solar/Wind Access Policy,2,Regulatory Policy,1,State
4239,False,LA08R,Louisiana Solar Rights,05/26/2023,06/30/2010,22,Louisiana,LA,False,44,Solar/Wind Access Policy,2,Regulatory Policy,1,State
27,True,IA04R,Iowa Solar Easement and Access Laws,05/26/2023,01/01/2000,19,Iowa,IA,False,44,Solar/Wind Access Policy,2,Regulatory Policy,1,State
10,True,GA01R,Georgia Solar Easement Laws,05/26/2023,01/01/2000,13,Georgia,GA,False,44,Solar/Wind Access Policy,2,Regulatory Policy,1,State
28,False,FL01R,Florida Solar Easement and Access Laws,05/26/2023,01/01/2000,12,Florida,FL,False,44,Solar/Wind Access Policy,2,Regulatory Policy,1,State
289,False,FL06R,City of Gainesville - Public Facilities Landscaping Ordinances,05/26/2023,01/01/2000,12,Florida,FL,False,44,Solar/Wind Access Policy,2,Regulatory Policy,2,Local
2782,False,MA14R,Model As-of Right Zoning Ordinance or Bylaw: Allowing Use of Wind Energy Facilities,05/26/2023,11/02/2007,25,Massachusetts,MA,False,67,Solar/Wind Permitting Standards,2,Regulatory Policy,1,State
4061,False,MA17R,Model As-of Right Zoning Ordinance or Bylaw: Allowing Use of Large-Scale Solar Energy Facilities,05/26/2023,10/01/2009,25,Massachusetts,MA,False,67,Solar/Wind Permitting Standards,2,Regulatory Policy,1,State
4856,True,IA13R,Small Wind Innovation Zone Program and Model Ordinance,05/26/2023,06/07/2011,19,Iowa,IA,False,67,Solar/Wind Permitting Standards,2,Regulatory Policy,1,State
5293,False,VT13R,Expedited Permitting Process for Solar Photovoltaic Systems,05/26/2023,08/10/2012,52,Vermont,VT,False,67,Solar/Wind Permitting Standards,2,Regulatory Policy,1,State
4676,False,NH10R,Standards for Municipal Small Wind Regulations and Model Ordinance,05/26/2023,01/01/2010,34,New Hampshire,NH,False,67,Solar/Wind Permitting Standards,2,Regulatory Policy,1,State
5501,True,OH17R,Wind Permitting Standards,05/26/2023,06/27/2014,40,Ohio,OH,False,67,Solar/Wind Permitting Standards,2,Regulatory Policy,1,State
5943,True,AL62F,Local Option - Property Tax Exemption for Renewable Energy Facilities,05/26/2023,11/16/2016,1,Alabama,AL,False,78,Property Tax Incentive,1,Financial Incentive,1,State
5426,True,FL141F,Property Tax Abatement for Renewable Energy Property,05/25/2023,07/10/2013,12,Florida,FL,False,78,Property Tax Incentive,1,Financial Incentive,1,State
184,True,IA08F,Property Tax Exemption for Renewable Energy Systems,05/25/2023,01/01/2000,19,Iowa,IA,False,78,Property Tax Incentive,1,Financial Incentive,1,State
142,True,IA02F,Local Option - Special Assessment of Wind Energy Devices,05/25/2023,01/01/2000,19,Iowa,IA,False,78,Property Tax Incentive,1,Financial Incentive,1,State
185,True,IA09F,Methane Gas Conversion Property Tax Exemption,05/25/2023,01/01/2000,19,Iowa,IA,False,78,Property Tax Incentive,1,Financial Incentive,1,State
146,True,MA01F,Renewable Energy Property Tax Exemption,05/25/2023,01/01/2000,25,Massachusetts,MA,False,78,Property Tax Incentive,1,Financial Incentive,1,State
22141,True,ME29F,Solar and Wind Energy Property Tax Exemption,05/25/2023,03/10/2021,23,Maine,ME,False,78,Property Tax Incentive,1,Financial Incentive,1,State
60,True,NH01F,Local Option - Property Tax Exemption for Renewable Energy and Electrical Energy Storage,05/25/2023,01/01/2000,34,New Hampshire,NH,False,78,Property Tax Incentive,1,Financial Incentive,1,State
4217,True,OH56F,Qualified Energy Property Tax Exemption for Projects 250 kW or Less,05/25/2023,06/22/2010,40,Ohio,OH,False,78,Property Tax Incentive,1,Financial Incentive,1,State
5216,True,TN72F,Green Energy Property Tax Assessment,05/25/2023,07/06/2012,49,Tennessee,TN,False,78,Property Tax Incentive,1,Financial Incentive,1,State
45,True,VT02F,Local Option - Property Tax Exemption,05/25/2023,01/01/2000,52,Vermont,VT,False,78,Property Tax Incentive,1,Financial Incentive,1,State
5209,True,VT53F,Uniform Capacity Tax and Exemption for Solar,05/25/2023,06/18/2012,52,Vermont,VT,False,78,Property Tax Incentive,1,Financial Incentive,1,State
22520,True,VT92F,Multiunit Dwelling Electric Vehicle Charging Grant,05/25/2023,05/25/2023,52,Vermont,VT,False,87,Grant Program,1,Financial Incentive,1,State
22216,True,OH100F,Diesel Mitigation Trust Fund,05/25/2023,06/16/2021,40,Ohio,OH,False,87,Grant Program,1,Financial Incentive,1,State
22519,True,NH65F,New Hampshire State Clean Diesel Program,05/25/2023,05/25/2023,34,New Hampshire,NH,False,87,Grant Program,1,Financial Incentive,1,State
22518,True,MA100F,Diesel Emissions Reduction Act (DERA) Electric Solicitation Grant,05/25/2023,05/25/2023,25,Massachusetts,MA,False,87,Grant Program,1,Financial Incentive,1,State
22517,True,IA98F,Iowa Energy Center Grant Program,05/25/2023,05/25/2023,19,Iowa,IA,False,87,Grant Program,1,Financial Incentive,1,State
22516,True,GA90F,GaDER School Bus Retrofit Program,05/25/2023,05/25/2023,13,Georgia,GA,False,87,Grant Program,1,Financial Incentive,1,State
22500,True,AR76F,Level 2 EVSE Rebate Program,05/25/2023,02/23/2023,5,Arkansas,AR,False,88,Rebate Program,1,Financial Incentive,1,State
22512,True,AR77F,Advanced Bus and Clean (ABC) Transportation Program,05/25/2023,05/25/2023,5,Arkansas,AR,False,87,Grant Program,1,Financial Incentive,1,State
888,True,LA01F,Solar Energy System Exemption,05/25/2023,02/07/2003,22,Louisiana,LA,False,78,Property Tax Incentive,1,Financial Incentive,1,State
